Year,Drug Name,Dosage form and strength,Unit,Ceiling Price,SO Number,SO date,WPI
2026,Hydroxy propylmethyl cellulose,Injection 2%,1 ML,29.91,1575(E),25-03-2026,0.64956%
2026,Hydroxychloroquine,Tablet 400 mg,1 Tablet,14.13,1575(E),25-03-2026,0.64956%
2026,Hydroxychloroquine,Tablet 200 mg,1 Tablet,6.51,1575(E),25-03-2026,0.64956%
2026,Hydroxyurea,Capsule 500 mg,1 Capsule,12.41,1575(E),25-03-2026,0.64956%
2026,Hyoscine butylbromide,Injection 20 mg/ml,1 ML,11.51,1575(E),25-03-2026,0.64956%
2026,Ibuprofen,Tablet 200 mg,1 Tablet,0.72,1575(E),25-03-2026,0.64956%
2026,Ibuprofen,Tablet 400 mg,1 Tablet,1.23,1575(E),25-03-2026,0.64956%
2026,Ibuprofen,Oral liquid 100 mg / 5 mL(p),1 ML,0.22,1575(E),25-03-2026,0.64956%
2026,Ibuprofen,Capsule 400 mg ,1 Capsule,1.34,1575(E),25-03-2026,0.64956%
2026,Ifosfamide,Powder for Injection 2000 mg,1 Vial,658.60,1575(E),25-03-2026,0.64956%
2026,Ifosfamide,Powder for Injection 1000 mg,1 Vial,326.62,1575(E),25-03-2026,0.64956%
2026,Imatinib,Tablet 100 mg,1 Tablet,71.42,1575(E),25-03-2026,0.64956%
2026,Imatinib,Tablet 400 mg,1 Tablet,204.41,1575(E),25-03-2026,0.64956%
2026,Imatinib,Capsule 100 mg,1 Capsule,75.25,1575(E),25-03-2026,0.64956%
2026,Insulin (Soluble),Injection 40 IU/ml,1 ml,17.40,1575(E),25-03-2026,0.64956%
2026,Insulin Glargine,Injection 100 IU/ml,1 ML,208.34,1575(E),25-03-2026,0.64956%
2026,Insulin Intermediate Acting (NPH),Injection 40 IU/mL,1 ML,17.40,1575(E),25-03-2026,0.64956%
2026,Iohexol,Injection 300 mg iodine/mL,1 ML,19.87,1575(E),25-03-2026,0.64956%
2026,Iohexol,Injection 350 mg iodine/mL,1 ML,14.58,1575(E),25-03-2026,0.64956%
2026,Ipratropium,"Respirator solution for use in 
nebulizer 250mcg/mL ",1 ml ,2.98,1575(E),25-03-2026,0.64956%
2026,Irinotecan HCl trihydrate,Solution for injection 20 mg/mL,1 ML,988.06,1575(E),25-03-2026,0.64956%
2026,Iron sucrose,Injection 20 mg/mL,1 ML,58.79,1575(E),25-03-2026,0.64956%
2026,Isoflurane,Liquid for inhalation,1 ML,9.88,1575(E),25-03-2026,0.64956%
2026,Isoniazid,Tablet 300 mg,1 Tablet,1.32,1575(E),25-03-2026,0.64956%
2026,Isoniazid,Tablet 100 mg,1 Tablet,0.74,1575(E),25-03-2026,0.64956%
2026,Isosorbide dinitrate,Tablet 5 mg,1 Tablet,0.84,1575(E),25-03-2026,0.64956%
2026,Isosorbide dinitrate,Tablet 10 mg,1 Tablet,0.83,1575(E),25-03-2026,0.64956%
2026,Ispaghula,Granules/Husk/Powder,1 GM,0.97,1575(E),25-03-2026,0.64956%
2026,Itraconazole,Oral liquid 10 mg/mL,1 ML,5.06,1575(E),25-03-2026,0.64956%
2026,Itraconazole,Capsule 100 mg,1 Capsule,17.07,1575(E),25-03-2026,0.64956%
2026,Itraconazole,Capsule 200 mg,1 Capsule,22.65,1575(E),25-03-2026,0.64956%
2026,IUD containing Copper,As licensed,1 IUD,287.77,1575(E),25-03-2026,0.64956%
2026,Ivermectin,Tablet 6 mg,1 Tablet,22.10,1575(E),25-03-2026,0.64956%
2026,Ivermectin,Tablet 12 mg,1 Tablet,38.27,1575(E),25-03-2026,0.64956%
2026,Japanese encephalitis vaccine,As licensed (4 mcg to 6 mcg),1 Vial,693.43,1575(E),25-03-2026,0.64956%
2026,Japanese encephalitis vaccine,As licensed (upto 3 mcg),1 Vial,531.12,1575(E),25-03-2026,0.64956%
2026,Ketamine,Injection 50 mg/mL,1 ML,12.41,1575(E),25-03-2026,0.64956%
2026,Labetalol,Injection 5 mg/mL,1 ML,51.18,1575(E),25-03-2026,0.64956%
2026,Labetalol,Tablet 100 mg,1 Tablet,15.52,1575(E),25-03-2026,0.64956%
2026,Lactulose,Oral liquid 10 g/15 mL,1 ML,1.26,1575(E),25-03-2026,0.64956%
2026,Lamivudine,Tablet 100 mg,1 Tablet,11.33,1575(E),25-03-2026,0.64956%
2026,Lamivudine,Tablet 150 mg,1 Tablet,11.12,1575(E),25-03-2026,0.64956%
2026,L-Asparaginase,Powder for Injection 5000 KU,1 Vial,1059.73,1575(E),25-03-2026,0.64956%
2026,L-Asparaginase,Powder for Injection 10000 KU,1 Vial,1748.75,1575(E),25-03-2026,0.64956%
2026,Latanoprost,Drops 0.005%,1 ML,238.17,1575(E),25-03-2026,0.64956%
2026,Lenalidomide,Capsule 5 mg,1 Capsule,68.86,1575(E),25-03-2026,0.64956%
2026,Lenalidomide,Capsule 25 mg,1 Capsule,299.30,1575(E),25-03-2026,0.64956%
2026,Letrozole,Tablet 2.5 mg,1 Tablet,30.02,1575(E),25-03-2026,0.64956%
2026,Leuprolide acetate,Powder for injection 22.5 mg,1 Vial,17491.66,1575(E),25-03-2026,0.64956%
2026,Leuprolide acetate,Powder for injection 11.25 mg,1 Vial,9517.65,1575(E),25-03-2026,0.64956%
2026,Leuprolide acetate,Powder for injection 3.75 mg,1 Vial,3187.41,1575(E),25-03-2026,0.64956%
2026,Levetiracetam,Tablet 250 mg,1 Tablet,6.45,1575(E),25-03-2026,0.64956%
2026,Levetiracetam,Tablet 500 mg,1 Tablet,13.30,1575(E),25-03-2026,0.64956%
2026,Levetiracetam,Modified Release Tablet 750 mg,1 Tablet,18.74,1575(E),25-03-2026,0.64956%
2026,Levetiracetam,Tablet 750 mg,1 Tablet,19.81,1575(E),25-03-2026,0.64956%
2026,Levetiracetam,Oral liquid 100 mg/mL (p),1 ML,4.07,1575(E),25-03-2026,0.64956%
2026,Levetiracetam,Injection 100 mg/mL,1 ML,23.57,1575(E),25-03-2026,0.64956%
2026,Levodopa (A) + Carbidopa (B),Modified Release– Tablet 200 mg (A) + 50 mg (B),1 Tablet,4.84,1575(E),25-03-2026,0.64956%
2026,Levodopa (A) + Carbidopa (B),Tablet 100 mg (A) + 25 mg (B),1 Tablet,2.64,1575(E),25-03-2026,0.64956%
2026,Levodopa (A) + Carbidopa (B),Tablet 100 mg (A) + 10 mg (B),1 Tablet,1.80,1575(E),25-03-2026,0.64956%
2026,Levodopa (A) + Carbidopa (B),Tablet 250 mg (A) + 25 mg (B),1 Tablet,4.53,1575(E),25-03-2026,0.64956%
2026,Levodopa (A) + Carbidopa (B),Modified Release– Tablet 100 mg (A) + 25 mg (B),1 Tablet,2.86,1575(E),25-03-2026,0.64956%
2026,Levofloxacin,Tablet 750 mg,1 Tablet,12.75,1575(E),25-03-2026,0.64956%
2026,Levofloxacin,Tablet 250 mg,1 Tablet,4.93,1575(E),25-03-2026,0.64956%
2026,Levofloxacin,Tablet 500 mg,1 Tablet,9.21,1575(E),25-03-2026,0.64956%
2026,Levonorgestrel,Tablet 1.5 mg,1 Tablet,77.16,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 50 mcg,1 Tablet,1.06,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 75 mcg,1 Tablet,1.48,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 88 mcg,1 Tablet,1.69,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 112 mcg,1 Tablet,1.70,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 25 mcg,1 Tablet,1.49,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 62.5 mcg,1 Tablet,1.65,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 12.5 mcg,1 Tablet,1.52,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 100 mcg,1 Tablet,1.35,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 125 mcg,1 Tablet,1.73,1575(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 150 mcg,1 Tablet,1.74,1575(E),25-03-2026,0.64956%
2026,Lignocaine,Topical forms 2-5 %,1 GM or 1 ML,1.11,1575(E),25-03-2026,0.64956%
2026,Lignocaine,Injection 2%,1 ML,1.17,1575(E),25-03-2026,0.64956%
2026,Lignocaine,Injection 1%,1 ML,9.08,1575(E),25-03-2026,0.64956%
2026,Lignocaine,Injection 5% with 7.5% glucose,1 ML,3.58,1575(E),25-03-2026,0.64956%
2026,Lignocaine (A) + Adrenaline (B),Injection 2% (A) + 1:200 000 (5 mcg / mL) (B),1 ML,1.08,1575(E),25-03-2026,0.64956%
2026,Linezolid,Tablet 600 mg,1 Tablet,36.53,1575(E),25-03-2026,0.64956%
2026,Linezolid,Tablet 300 mg,1 Tablet,23.19,1575(E),25-03-2026,0.64956%
2026,Lithium,Tablet 300 mg,1 Tablet,2.51,1575(E),25-03-2026,0.64956%
2026,Loperamide,Tablet 2 mg,1 Tablet,2.34,1575(E),25-03-2026,0.64956%
2026,Loperamide,Capsule 2 mg,1 Capsule,3.89,1575(E),25-03-2026,0.64956%
2026,Lopinavir (A) + Ritonavir (B),Tablet 200 mg (A) + 50 mg (B),1 Tablet,49.12,1575(E),25-03-2026,0.64956%
2026,Lorazepam,Tablet 1 mg,1 Tablet,2.37,1575(E),25-03-2026,0.64956%
2026,Lorazepam,Tablet 2 mg,1 Tablet,2.88,1575(E),25-03-2026,0.64956%
2026,Lorazepam,Injection 2 mg/mL,1 ML,8.29,1575(E),25-03-2026,0.64956%
2026,Magnesium sulphate,Injection 500 mg/mL,1 ML,4.98,1575(E),25-03-2026,0.64956%
2026,Mannitol,Injection 20 %,1 ML,0.36,1575(E),25-03-2026,0.64956%
2026,Mannitol,Injection 10 %,1 ML,0.19,1575(E),25-03-2026,0.64956%
2026,Measles Rubella vaccine,As licensed,Each Vial of 0.5 ML,72.90,1575(E),25-03-2026,0.64956%
2026,Measles  vaccine,As licensed,Each Vial of 0.5 ML,51.40,1575(E),25-03-2026,0.64956%
2026,Mebendazole,Tablet 100 mg,1 Tablet,2.97,1575(E),25-03-2026,0.64956%
2026,Mebendazole,Oral liquid 100 mg / 5 mL (p),1 ML,0.86,1575(E),25-03-2026,0.64956%
2026,Medroxyprogesterone acetate,Tablet 10 mg,1 Tablet,6.40,1575(E),25-03-2026,0.64956%
2026,Medroxyprogesterone acetate,Injection 150 mg/mL,1 ML,296.72,1575(E),25-03-2026,0.64956%
2026,Mefenamic acid,Oral liquid 100 mg / 5 mL (p),1 ML,0.57,1575(E),25-03-2026,0.64956%
2026,Mefenamic acid,Tablet 250 mg,1 Tablet,2.16,1575(E),25-03-2026,0.64956%
2026,Mefloquine,Tablet 250 mg,1 Tablet,53.41,1575(E),25-03-2026,0.64956%
2026,Meglumine diatrizoate,Injection 60 %w/v,1 ML,9.69,1575(E),25-03-2026,0.64956%
2026,Meglumine diatrizoate,Injection 76 %w/v,1 ML,10.45,1575(E),25-03-2026,0.64956%
2026,Melphalan,Tablet 2 mg,1 Tablet,93.53,1575(E),25-03-2026,0.64956%
2026,Melphalan,Tablet 5 mg,1 Tablet,88.11,1575(E),25-03-2026,0.64956%
2026,Meropenem,Powder for Injection 500 mg (as trihydrate),1 Vial,740.38,1575(E),25-03-2026,0.64956%
2026,Meropenem,Powder for Injection1000 mg (as trihydrate),1 Vial,975.62,1575(E),25-03-2026,0.64956%
2026,Mesna,Injection 100 mg/mL,1 ML,15.88,1575(E),25-03-2026,0.64956%
2026,Metformin,Tablet 1000 mg,1 Tablet,3.57,1575(E),25-03-2026,0.64956%
2026,Metformin,Tablet 500 mg,1 Tablet,2.07,1575(E),25-03-2026,0.64956%
2026,Metformin,Modified release Tablet 1000 mg,1 Tablet,4.15,1575(E),25-03-2026,0.64956%
2026,Methotrexate,Tablet 10 mg,1 tablet,13.61,1575(E),25-03-2026,0.64956%
2026,Methotrexate,Tablet 2.5 mg,1 tablet,5.44,1575(E),25-03-2026,0.64956%
2026,Methotrexate,Tablet 5 mg,1 Tablet,9.65,1575(E),25-03-2026,0.64956%
2026,Methylergometrine,Tablet 0.125 mg,1 Tablet,9.16,1575(E),25-03-2026,0.64956%
2026,Methylergometrine,Injection 0.2 mg/mL,1 ML,15.31,1575(E),25-03-2026,0.64956%
2026,Methylprednisolone,Injection 40 mg/mL,1 ML,46.76,1575(E),25-03-2026,0.64956%
2026,Metoclopramide,Tablet 10 mg,1 Tablet,1.38,1575(E),25-03-2026,0.64956%
2026,Metoclopramide,Injection 5 mg/mL (Less than 10 ML Pack),1 ML,2.74,1575(E),25-03-2026,0.64956%
2026,Metoclopramide,Injection 5 mg/mL (10 ML & More Pack),1 ML,1.67,1575(E),25-03-2026,0.64956%
2026,Metoclopramide,Oral liquid 5 mg / 5 mL(p),1 ML,0.51,1575(E),25-03-2026,0.64956%
2026,Metoprolol,Tablet 25 mg,1 Tablet,4.35,1575(E),25-03-2026,0.64956%
2026,Metoprolol,Tablet 50 mg,1 Tablet,5.98,1575(E),25-03-2026,0.64956%
2026,Metoprolol,Modified Release Tablet 100 mg,1 Tablet,15.35,1575(E),25-03-2026,0.64956%
2026,Metoprolol,Tablet 100 mg,1 Tablet,11.39,1575(E),25-03-2026,0.64956%
2026,Metoprolol,Capsule 25 mg,1 Capsule,4.24,1575(E),25-03-2026,0.64956%
2026,Metoprolol,Capsule 50 mg,1 Capsule,5.96,1575(E),25-03-2026,0.64956%
2026,Metoprolol,Injection 1 mg/ML,1 ML,3.48,1575(E),25-03-2026,0.64956%
2026,Metronidazole,Tablet 200 mg,1 Tablet,0.84,1575(E),25-03-2026,0.64956%
2026,Metronidazole,Tablet 400 mg,1 Tablet,1.56,1575(E),25-03-2026,0.64956%
2026,Metronidazole,Injection 500 mg / 100 mL,1 ML,0.21,1575(E),25-03-2026,0.64956%
2026,Metronidazole,Oral liquid 200 mg / 5 mL(p),1 ML,0.53,1575(E),25-03-2026,0.64956%
2026,Midazolam,Nasal Spray 1.25 mg/ actuation,1 ML,222.02,1575(E),25-03-2026,0.64956%
2026,Midazolam,Nasal Spray 0.5 mg/actuation,1 ML,81.85,1575(E),25-03-2026,0.64956%
2026,Midazolam,Injection 1 mg/mL,1 ML,6.06,1575(E),25-03-2026,0.64956%
2026,Midazolam,Injection 5 mg/mL,1 ML,11.14,1575(E),25-03-2026,0.64956%
2026,Mifepristone,Tablet 200 mg,1 Tablet,359.35,1575(E),25-03-2026,0.64956%
2026,Misoprostol,Tablet 200 mcg,1 Tablet,19.43,1575(E),25-03-2026,0.64956%
2026,Misoprostol,Tablet 100 mcg,1 Tablet,10.16,1575(E),25-03-2026,0.64956%
2026,Montelukast,Tablet 4 mg,1 Tablet,10.48,1575(E),25-03-2026,0.64956%
2026,Montelukast,Tablet 10 mg,1 Tablet,16.84,1575(E),25-03-2026,0.64956%
2026,Montelukast,Tablet 5 mg (including chewable Tablets),1 Tablet,12.30,1575(E),25-03-2026,0.64956%
2026,Morphine,Injection 10 mg/mL,1 ML,20.07,1575(E),25-03-2026,0.64956%
2026,Morphine,Injection 15 mg/mL,1 ML,15.29,1575(E),25-03-2026,0.64956%
2026,Moxifloxacin,Tablet 400 mg,1 Tablet,26.44,1575(E),25-03-2026,0.64956%
2026,Mupirocin,Ointment 2%,1 GM,20.77,1575(E),25-03-2026,0.64956%
2026,Mycophenolate mofetil,Tablet 250 mg,1 Tablet,50.79,1575(E),25-03-2026,0.64956%
2026,Mycophenolate mofetil,Tablet 500 mg,1 Tablet,76.38,1575(E),25-03-2026,0.64956%
2026,N-acetylcysteine,Injection 200 mg/mL,1 ML,24.21,1575(E),25-03-2026,0.64956%
2026,Naloxone,Injection 0.4 mg/mL,1 ML,94.95,1575(E),25-03-2026,0.64956%
2026,Natamycin,Drops 5%,1 ML,23.94,1575(E),25-03-2026,0.64956%
2026,Neostigmine,Injection 0.5 mg/mL,1 ML,5.13,1575(E),25-03-2026,0.64956%
2026,Neostigmine,Tablet 15 mg,1 Tablet,4.70,1575(E),25-03-2026,0.64956%
2026,Nevirapine,Tablet 200 mg,1 Tablet,16.17,1575(E),25-03-2026,0.64956%
2026,Nicotine (for nicotine replacement therapy),Lozenge 2 mg,1 Lozenges,8.11,1575(E),25-03-2026,0.64956%
2026,Nicotine (for nicotine replacement therapy),Gum 2 mg,1 Gum,8.80,1575(E),25-03-2026,0.64956%
2026,Nicotine (for nicotine replacement therapy),Gum 4 mg,1 Gum,10.90,1575(E),25-03-2026,0.64956%
2026,Nicotine (for nicotine replacement therapy),Lozenge 4 mg,1 Lozenges,9.98,1575(E),25-03-2026,0.64956%
2026,Nicotine (for nicotine replacement therapy),Oral Dosage forms 2 mg Pastille,1 Pastille,7.29,1575(E),25-03-2026,0.64956%
2026,Nicotine (for nicotine replacement therapy),Oral Dosage forms 4 mg Pastille,1 Pastille,8.02,1575(E),25-03-2026,0.64956%
2026,Nifedipine,Tablet 10 mg,1 Tablet,1.58,1575(E),25-03-2026,0.64956%
2026,Nifedipine,Capsule10 mg,1 Capsule,0.98,1575(E),25-03-2026,0.64956%
2026,Nitrofurantoin,Tablet 100 mg,1 Tablet,8.30,1575(E),25-03-2026,0.64956%
2026,Nitrofurantoin,Capsule 100 mg,1 Capsule,8.85,1575(E),25-03-2026,0.64956%
2026,Nitrofurantoin,Oral liquid 25 mg / 5 mL (p),1 ML,0.92,1575(E),25-03-2026,0.64956%
2026,Nitrous oxide,As licensed for medical purpose,1 Cubic Meter,292.85,1575(E),25-03-2026,0.64956%
2026,Noradrenaline,Injection 2 mg / mL,1 ML,20.65,1575(E),25-03-2026,0.64956%
2026,Norethisterone,Tablet 5 mg,1 Tablet,5.52,1575(E),25-03-2026,0.64956%
2026,Omeprazole,Capsule 20 mg,1 Capsule,2.94,1575(E),25-03-2026,0.64956%
2026,Omeprazole,Tablet 20 mg,1 Tablet,4.45,1575(E),25-03-2026,0.64956%
2026,Omeprazole,Capsule 10 mg,1 Capsule,2.47,1575(E),25-03-2026,0.64956%
2026,Omeprazole,Powder for oral liquid 20 mg,1 GM,1.55,1575(E),25-03-2026,0.64956%
2026,Omeprazole,Tablet 40 mg,1 Tablet,8.66,1575(E),25-03-2026,0.64956%
2026,Omeprazole,Capsule 40 mg,1 Capsule,5.81,1575(E),25-03-2026,0.64956%
2026,Ondansetron,Tablet 4 mg,1 Tablet,5.26,1575(E),25-03-2026,0.64956%
2026,Ondansetron,Oral liquid 2 mg / 5 mL(p),1 ML,1.29,1575(E),25-03-2026,0.64956%
2026,Ondansetron,Injection 2 mg/mL,1 ML,6.10,1575(E),25-03-2026,0.64956%
2026,Ondansetron,Tablet 8 mg,1 Tablet,9.28,1575(E),25-03-2026,0.64956%
2026,Oral rehydration salts,As licensed,1 ML,0.15,1575(E),25-03-2026,0.64956%
2026,Oral Rehydration Salts,As Licensed,1 GM,1.02,1575(E),25-03-2026,0.64956%
2026,Ormeloxifene (Centchroman),Tablet 30 mg,1 Tablet,8.65,1575(E),25-03-2026,0.64956%
2026,Oxaliplatin,Injection 5 mg/mL in 10 mL vial,1 Vial,2287.59,1575(E),25-03-2026,0.64956%
2026,Oxaliplatin,Injection 100 mg (as licensed),1 Vial,5099.25,1575(E),25-03-2026,0.64956%
2026,Oxygen – Liquid Medical Oxygen,As licensed for medical purpose,1 Cubic Meter,17.43,1575(E),25-03-2026,0.64956%
2026,Oxygen (in cylinder),As licensed for medical purpose,1 Cubic Meter,29.52,1575(E),25-03-2026,0.64956%
2026,Oxytocin,Injection 5 IU/mL,1 ML,18.27,1575(E),25-03-2026,0.64956%
2026,Oxytocin,Injection 10 IU/mL,1 ML,40.82,1575(E),25-03-2026,0.64956%
2026,Paclitaxel,"Injection 30 mg/5 mL, injection 100 mg/16.7 ml",1 ML,220.61,1575(E),25-03-2026,0.64956%
2026,Pantoprazole,Injection 40 mg,1 Vial,51.66,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Tablet 650 mg,1 Tablet,2.05,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Oral Liquid 125 mg/5 mL (p),1 ML,0.38,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Oral Liquid 250 mg/5 mL (p),1 ML,0.68,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Oral liquid 120 mg/5 mL (p),1 ML,0.62,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Tablet 500 mg,1 Tablet,0.93,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Suppository 80 mg,1 Suppository,6.82,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Suppository 170 mg,1 Suppository,8.14,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Injection 150 mg/mL (2 ML),1 ML,4.07,1575(E),25-03-2026,0.64956%
2026,Paracetamol,Injection150 mg/mL (100 ML),1 ML,1.64,1575(E),25-03-2026,0.64956%
2026,Peritoneal dialysis solution,As licensed,1 ML,0.22,1575(E),25-03-2026,0.64956%
2026,Permethrin,Cream 5%,1 GM,1.89,1575(E),25-03-2026,0.64956%
2026,Permethrin,Lotion 1%,1 ML,1.03,1575(E),25-03-2026,0.64956%
2026,Permethrin,Cream 1%,1 GM,1.54,1575(E),25-03-2026,0.64956%
2026,Permethrin,Lotion 5%,1 ML or 1 GM,1.03,1575(E),25-03-2026,0.64956%
2026,Permethrin,Gel 5%,1 GM,1.34,1575(E),25-03-2026,0.64956%
2026,Pheniramine,Injection 22.75 mg/mL (2 ml),1 ML,2.83,1575(E),25-03-2026,0.64956%
2026,Pheniramine,Injection 22.75 mg/mL (10 ml),1 ML,2.11,1575(E),25-03-2026,0.64956%
2026,Phenobarbitone,Tablet 30 mg,1 Tablet,1.34,1575(E),25-03-2026,0.64956%
2026,Phenobarbitone,Tablet 60 mg,1 Tablet,1.93,1575(E),25-03-2026,0.64956%
2026,Phenobarbitone,Injection 200 mg/mL,1 ML,22.68,1575(E),25-03-2026,0.64956%
2026,Phenobarbitone,Oral liquid 20 mg/5mL (p),1 ML,0.50,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Tablet 300 mg,1 Tablet,5.62,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Injection 50 mg/mL,1 ML,6.09,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Modified Release Tablet 300 mg,1 Tablet,6.72,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Tablet 100 mg,1 Tablet,1.80,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Tablet 50 mg,1 Tablet,0.86,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Oral liquid 30 mg/5 mL(p),1 ML,0.36,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Oral liquid 125 mg/5 mL(p),1 ML,1.13,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Capsule 300 mg,1 Capsule,4.76,1575(E),25-03-2026,0.64956%
2026,Phenytoin,Capsule 100 mg,1 Capsule,1.87,1575(E),25-03-2026,0.64956%
2026,Phytomenadione (Vitamin K1),Injection 10 mg/mL,1 ML,54.36,1575(E),25-03-2026,0.64956%
2026,Phytomenadione (Vitamin K1),Tablet 10 mg,1 Tablet,14.89,1575(E),25-03-2026,0.64956%
2026,Pilocarpine,Drops 2 %,1 ML,16.64,1575(E),25-03-2026,0.64956%
2026,Piperacillin (A) + Tazobactam (B),Powder for Injection 1000 mg (A) + 125 mg (B),1 Vial,102.05,1575(E),25-03-2026,0.64956%
2026,Piperacillin (A) + Tazobactam (B),Powder for Injection 2000 mg (A) + 250 mg (B),1 Vial,196.15,1575(E),25-03-2026,0.64956%
2026,Piperacillin (A) + Tazobactam (B),Powder for Injection 4000 mg (A) + 500 mg (B),1 Vial,409.00,1575(E),25-03-2026,0.64956%
2026,Potassium chloride,Oral liquid 500 mg/5 mL,1 ML,0.31,1575(E),25-03-2026,0.64956%
2026,Potassium chloride,Injection 150 mg/mL,1 ML,2.46,1575(E),25-03-2026,0.64956%
2026,Povidone iodine,Solution 5%,1 ML,0.45,1575(E),25-03-2026,0.64956%
2026,Povidone iodine,Solution 7.5%,1 ML,0.84,1575(E),25-03-2026,0.64956%
2026,Povidone iodine,Solution 10%,1 ML,0.99,1575(E),25-03-2026,0.64956%
2026,Povidone iodine,Solution 4%,1 ML,1.78,1575(E),25-03-2026,0.64956%
2026,Povidone iodine,Ointment 10%,1 gm,6.30,1575(E),25-03-2026,0.64956%
2026,Pralidoxime chloride (2-PAM),Injection 25 mg/mL,1 ML,4.67,1575(E),25-03-2026,0.64956%
2026,Prednisolone,Tablet 40 mg,1 Tablet,3.49,1575(E),25-03-2026,0.64956%
2026,Prednisolone,Oral liquid 5 mg/5 mL(p),1 ML,0.50,1575(E),25-03-2026,0.64956%
2026,Prednisolone,Oral liquid 15 mg/5 mL(p),1 ML,0.88,1575(E),25-03-2026,0.64956%
2026,Prednisolone,Tablet 10 mg,1 Tablet,1.23,1575(E),25-03-2026,0.64956%
2026,Prednisolone,Tablet 5 mg,1 Tablet,0.69,1575(E),25-03-2026,0.64956%
2026,Prednisolone,Tablet 20 mg,1 Tablet,2.46,1575(E),25-03-2026,0.64956%
2026,Prednisolone,Drops 1%,1 ML,5.90,1575(E),25-03-2026,0.64956%
2026,Premix Insulin 30:70 Injection (Regular:NPH),Injection 40 IU /ml,1 ml,17.40,1575(E),25-03-2026,0.64956%
2026,Primaquine,Tablet 7.5 mg,1 Tablet,2.44,1575(E),25-03-2026,0.64956%
2026,Primaquine,Tablet 15 mg,1 Tablet,5.26,1575(E),25-03-2026,0.64956%
2026,Primaquine,Tablet 2.5 mg,1 Tablet,1.79,1575(E),25-03-2026,0.64956%
2026,Proparacaine,Eye Drops 0.5%,1 ML,10.50,1575(E),25-03-2026,0.64956%
2026,Propofol,Injection 10 mg/mL,1 ML,6.65,1575(E),25-03-2026,0.64956%
2026,Propranolol,Tablet 40 mg,1 Tablet,3.30,1575(E),25-03-2026,0.64956%
2026,Propranolol,Tablet 10 mg,1 Tablet,1.34,1575(E),25-03-2026,0.64956%
2026,Propranolol,Tablet 20 mg,1 Tablet,3.28,1575(E),25-03-2026,0.64956%
2026,Propranolol,Capsule 40 mg,1 Capsule,4.35,1575(E),25-03-2026,0.64956%
2026,Propranolol,Capsule 20 mg,1 Capsule,2.41,1575(E),25-03-2026,0.64956%
2026,Propranolol,Capsule 10 mg,1 Capsule,2.04,1575(E),25-03-2026,0.64956%
2026,Protamine Sulphate,Injection 10 mg/mL,1 ML,10.01,1575(E),25-03-2026,0.64956%
2026,Pyrazinamide,Tablet 1000 mg,1 Tablet,10.78,1575(E),25-03-2026,0.64956%
2026,Pyrazinamide,Tablet 500 mg,1 Tablet,5.01,1575(E),25-03-2026,0.64956%
2026,Pyrazinamide,Tablet 750 mg,1 Tablet,7.39,1575(E),25-03-2026,0.64956%
2026,Pyrazinamide,Tablet 1500 mg,1 Tablet,12.10,1575(E),25-03-2026,0.64956%
2026,Pyridoxine,Tablet 100 mg,1 Tablet,6.12,1575(E),25-03-2026,0.64956%
2026,Pyridoxine,Tablet 10 mg,1 Tablet,0.11,1575(E),25-03-2026,0.64956%
2026,Quinine,Tablet 300 mg,1 Tablet,5.79,1575(E),25-03-2026,0.64956%
2026,Quinine,Injection 300 mg/mL,1 ML,9.73,1575(E),25-03-2026,0.64956%
2026,Rabies vaccine,As licensed,1 Vial,387.80,1575(E),25-03-2026,0.64956%
2026,Raltegravir,Tablet 400 mg,1 Tablet,151.35,1575(E),25-03-2026,0.64956%
2026,Ramipril,Tablet 2.5 mg,1 Tablet,5.33,1575(E),25-03-2026,0.64956%
2026,Ramipril,Tablet 5 mg,1 Tablet,8.37,1575(E),25-03-2026,0.64956%
2026,Ramipril,Capsule 2.5 mg,1 Capsule,4.77,1575(E),25-03-2026,0.64956%
